#;artist;song;total;trackId
499;Billy Swan;I Can Help;2;https://open.spotify.com/track/1wrwhySdoNJiQ1neqvNAc2
500;Billy Vera & The Beaters;At This Moment;2;https://open.spotify.com/track/1kGb78PHGlylL7s9Nw79Si
501;Blondie;Rapture;2;https://open.spotify.com/track/7qVUFZilySegJEvKTERweo
502;Bo Donaldson And The Heywoods;Billy, Don't Be A Hero;2;https://open.spotify.com/track/1BRqIJc7ze0rB28FGaPSeE
503;"Bobby ""Boris"" Pickett And The Crypt-Kickers";Monster Mash;2;https://open.spotify.com/track/2YgXE8Al6XP2qxaisxTwYM
504;Bobby McFerrin;"Don't Worry, Be Happy (From ""Cocktail"")";2;https://open.spotify.com/track/6WQFL3SRK8eHviCbX6D7xK
505;Bon Jovi;Bad Medicine;2;https://open.spotify.com/track/7nP8jrKvubPXbVHE52OPdo
506;Boston;Amanda;2;https://open.spotify.com/track/7qVUFZilySegJEvKTERweo
507;Brandy;Have You Ever?;2;https://open.spotify.com/track/6tBD4yjOf9P8rWwUlXdJFm
508;Britney Spears;...Baby One More Time;2;https://open.spotify.com/track/3MjUtNVVq3C8Fn0MP3zhXa
509;Bryan Adams;Heaven;2;https://open.spotify.com/track/7qVUFZilySegJEvKTERweo
510;C+C Music Factory;Gonna Make You Sweat (Everybody Dance Now);2;https://open.spotify.com/track/7eheoW4hxrH51ww2QePVwF
511;Carl Douglas;Kung Fu Fighting;2;https://open.spotify.com/track/6mUGTrrtuBP5Amu4mvh25P
512;Carpenters;Top Of The World;2;https://open.spotify.com/track/3wM6RTAnF7IQpMFd7b9ZcL
513;Celine Dion;My Heart Will Go On;2;https://open.spotify.com/track/33LC84JgLvK2KuW43MfaNq
514;Chamillionaire Featuring Krayzie Bone;Ridin';2;https://open.spotify.com/track/3kZoay4ANo86ehb6s4RwS9
515;Charlie Rich;The Most Beautiful Girl;2;https://open.spotify.com/track/7FrJV8tydWEv1Mxu2mIQrm
516;Cheap Trick;The Flame;2;https://open.spotify.com/track/6Xnm883P8sUpnnGv4V4kL2
517;Cher;Gypsys, Tramps & Thieves;2;https://open.spotify.com/track/2xq1I5pSnwzNQHtEWFetlA
518;Cher;Half-Breed;2;https://open.spotify.com/track/1jMSTOStMVEwkFdsgqjbI5
519;Chicago;Hard To Say I'm Sorry;2;https://open.spotify.com/track/07TnWCHrFkvF61GzJuLVt0
520;Chicago;If You Leave Me Now;2;https://open.spotify.com/track/5X8vU9a91baFQBkNoEdxpc
521;Chicago;Look Away;2;https://open.spotify.com/track/5uYATouB1GLlbCJttOA64g
522;Childish Gambino;This Is America;2;https://open.spotify.com/track/7ghKr0pCYyPPyp7t1FH8k4
523;Christina Aguilera;What A Girl Wants;2;https://open.spotify.com/track/5bGmuxShUba9maPswDnhCs
524;Chuck Berry;My Ding-A-Ling;2;https://open.spotify.com/track/2L8mIvM1OwkJyGb3WwDFT3
525;Clay Aiken;This Is The Night;2;https://open.spotify.com/track/5LEbg97KkVmAv9qHR7bS59
526;Club Nouveau;Lean On Me;2;https://open.spotify.com/track/0eFqPUbuiobmOEiotEFxGy
527;Color Me Badd;I Adore Mi Amor;2;https://open.spotify.com/track/05R2lE5g9hnaSmxIrUl3C0
528;Commodores;Three Times A Lady;2;https://open.spotify.com/track/0nMqyQOX0Jd9g2hvKV4BY3
529;Connie Francis;Everybody's Somebody's Fool;2;https://open.spotify.com/track/3tzjY4CqAxrUB9ZtxGlUJm
530;Connie Francis;My Heart Has A Mind Of Its Own;2;https://open.spotify.com/track/5BNYMop8ujAN9S9N7OGkxH
531;Conway Twitty;It's Only Make Believe;2;https://open.spotify.com/track/0iiy669VFgiZ4SK9zUaC4c
532;Crazy Town;Butterfly;2;https://open.spotify.com/track/29gelu2enuB2yE7u6EGNdc
533;Cutting Crew;(I Just) Died In Your Arms;2;https://open.spotify.com/track/4ByEFOBuLXpCqvO1kw8Wdm
534;Cyndi Lauper;Time After Time;2;https://open.spotify.com/track/1Jj6MF0xDOMA3Ut2Z368Bx
535;Cyndi Lauper;True Colors;2;https://open.spotify.com/track/3oy9CClx1zCGnhzse9AvDu
536;Dale & Grace;I'm Leaving It Up To You;2;https://open.spotify.com/track/17Xxp5dtS4GmdGjNZNb5Gk
537;Daryl Hall John Oates;Out Of Touch;2;https://open.spotify.com/track/7o67roCVsFiCt7Cf0ZLOJq
538;Daryl Hall John Oates;Private Eyes;2;https://open.spotify.com/track/5HQ639Z3ms3hnZx0KfWnkp
539;Daryl Hall John Oates;Rich Girl;2;https://open.spotify.com/track/5E3P9e1hvjyIOlFyqNB5eD
540;David Bowie;Fame;2;https://open.spotify.com/track/1a9x6fk6pUMxr28vZR3nU3
541;Deniece Williams;Let's Hear It For The Boy;2;https://open.spotify.com/track/4VyU9Tg4drTj2mOUZHSK2u
542;Desiigner;Panda;2;https://open.spotify.com/track/7qVUFZilySegJEvKTERweo
543;Destiny's Child;Bootylicious;2;https://open.spotify.com/track/493uol07OkelOOzMTh3ses
544;Diana Ross & The Supremes;Love Child;2;https://open.spotify.com/track/69EILuL34ggLWQsa626bes
545;Diana Ross;Love Hangover;2;https://open.spotify.com/track/6Xnm883P8sUpnnGv4V4kL2
546;Dion;Runaround Sue;2;https://open.spotify.com/track/7qVUFZilySegJEvKTERweo
547;Dolly Parton;9 To 5;2;https://open.spotify.com/track/1sqXfPaRD7npnH712RZQAF
548;Duran Duran;A View To A Kill;2;https://open.spotify.com/track/6MJ73FVtqluO6VYF3fvPro
549;Duran Duran;The Reflex;2;https://open.spotify.com/track/7qVUFZilySegJEvKTERweo
550;Eddie Kendricks;Keep On Truckin' (Part 1);2;https://open.spotify.com/track/5CiOCxc3argOhj5qKNZGN0
551;Eddie Rabbitt;I Love A Rainy Night;2;https://open.spotify.com/track/0zvNHIL7ci0ZzIoWU6RO2u
552;Elton John;Lucy In The Sky With Diamonds;2;https://open.spotify.com/track/25yQPHgC35WNnnOUqFhgVR
553;Elvis Presley With The Jordanaires;A Big Hunk O' Love;2;https://open.spotify.com/track/7udjpL89NKvj6zPgDg8qF8
554;Elvis Presley With The Jordanaires;Good Luck Charm;2;https://open.spotify.com/track/19gotedXtqeE8dWju6WURW
555;Elvis Presley With The Jordanaires;Surrender;2;https://open.spotify.com/track/4HVSaFbEwvptCAzLlOr2UZ
556;Enrique Iglesias;Bailamos;2;https://open.spotify.com/track/7qVUFZilySegJEvKTERweo
557;Fergie Featuring Ludacris;Glamorous;2;https://open.spotify.com/track/7qVUFZilySegJEvKTERweo
558;Flo Rida;Whistle;2;https://open.spotify.com/track/7pBqhU1BHW0FhRuMpT26HX
559;Foreigner;I Want To Know What Love Is;2;https://open.spotify.com/track/1JLn8RhQzHz3qDqsChcmBl
560;Four Tops;I Can't Help Myself (Sugar Pie Honey Bunch);2;https://open.spotify.com/track/3aSWQJcWnnqgwYbAgidvlV
561;Four Tops;Reach Out I'll Be There;2;https://open.spotify.com/track/6DdWSQJNCQuQjXJQBHXTz0
562;Frankie Valli;Grease;2;https://open.spotify.com/track/7qVUFZilySegJEvKTERweo
563;Freddie And The Dreamers;I'm Telling You Now;2;https://open.spotify.com/track/7ANcuJ58f7g1yawHnK3bPP
564;Gary Lewis And The Playboys;This Diamond Ring;2;https://open.spotify.com/track/7krLZsVwanqpFd03FYHptt
565;George McCrae;Rock Your Baby;2;https://open.spotify.com/track/0iYtGebtnGzemwehimWusQ
566;George Michael;Father Figure;2;https://open.spotify.com/track/5TnGSsXSayYEgpjFme7tlm
567;George Michael;Monkey;2;https://open.spotify.com/track/0nZ0I4NnbeUN6pSC13wbJ3
568;Gladys Knight And The Pips;Midnight Train To Georgia;2;https://open.spotify.com/track/7MF7QAodbGzNYav5ZfIhAY
569;Glen Campbell;Rhinestone Cowboy;2;https://open.spotify.com/track/3WYx2qPwxhtSP1vKTEpRyg
570;Glenn Medeiros Featuring Bobby Brown;She Ain't Worth It;2;https://open.spotify.com/track/5EyvPgIywchbSPtcJ0V0z4
571;Gloria Estefan & Miami Sound Machine;Anything For You;2;https://open.spotify.com/track/1dDHyWQwUZSS2FVY7I6Ezp
572;Gloria Estefan;Coming Out Of The Dark;2;https://open.spotify.com/track/4azjLBXc01eV71XbVDYUKO
573;Grand Funk;The Loco-Motion;2;https://open.spotify.com/track/0PxYWaGiwWtcuL1VIMiEW4
574;Guns N' Roses;Sweet Child O' Mine;2;https://open.spotify.com/track/7snQQk1zcKl8gZ92AnueZW
575;Guy Mitchell;Heartaches By The Number;2;https://open.spotify.com/track/0mmveflIg5uKskiCOdRV3e
576;Halsey;Without Me;2;https://open.spotify.com/track/4nbs8cT5xWhyZnmQwb4KC9
577;Henry Mancini And His Orchestra;Love Theme From Romeo & Juliet;2;https://open.spotify.com/track/57IjAs2RWUcMf0tBkIAMpi
578;Herb Alpert;Rise;2;https://open.spotify.com/track/7qVUFZilySegJEvKTERweo
579;Huey Lewis & The News;The Power Of Love;2;https://open.spotify.com/track/2olVm1lHicpveMAo4AUDRB
580;Hugh Masekela;Grazing In The Grass;2;https://open.spotify.com/track/2P6Buc8kWRgShx7aHIadqu
581;Ini Kamoze;"Here Comes The Hotstepper (From ""Ready To Wear"")";2;https://open.spotify.com/track/1G88BbuMts7HC0nHGoHmhv
582;Isaac Hayes;Theme From Shaft;2;https://open.spotify.com/track/7KMILVTQdVS4zQ8ilTcpRO
583;Ja Rule Featuring Ashanti;Always On Time;2;https://open.spotify.com/track/2hNf1rawV2XAZ6Jld2Fxwf
584;Jackson 5;ABC;2;https://open.spotify.com/track/7qVUFZilySegJEvKTERweo
585;Jackson 5;The Love You Save/I Found That Girl;2;https://open.spotify.com/track/0KkfDzT6qP7JkraQLXTHRn
586;Jan & Dean;Surf City;2;https://open.spotify.com/track/0ry6Hq2NCLlm4lIW4m2OdL
587;Janet;Together Again;2;https://open.spotify.com/track/2Lo2BWhhlZSJds2yBhxoet
588;Janet Jackson;Again;2;https://open.spotify.com/track/29gelu2enuB2yE7u6EGNdc
589;Janet Jackson;When I Think Of You;2;https://open.spotify.com/track/3mJ6pNcFM2CkykCYSREdKT
590;Janis Joplin;Me And Bobby McGee;2;https://open.spotify.com/track/1IqFh00G2kvvMm8pRMpehA
591;Jay Sean Featuring Lil Wayne;Down;2;https://open.spotify.com/track/6cmm1LMvZdB5zsCwX5BjqE
592;Jim Croce;Bad, Bad Leroy Brown;2;https://open.spotify.com/track/1N8sTSKTenfDtd675boXGI
593;Jim Croce;Time In A Bottle;2;https://open.spotify.com/track/2zk1IffKkL0KV4yoGWVcng
594;Jimmy Soul;If You Wanna Be Happy;2;https://open.spotify.com/track/7D97JnBT73FWUh9KmRvP9M
595;John Denver;Annie's Song;2;https://open.spotify.com/track/4J0DbyODwZJcmIAiTSJfMF
596;John Fred And The Playboys;Judy In Disguise (With Glasses);2;https://open.spotify.com/track/3EVQmjvlYb4Bk20Qs89UyK
597;John Parr;St. Elmo's Fire (Man In Motion);2;https://open.spotify.com/track/1A2PWRltFrX8iB8IP3CUgo
598;Justin Bieber;Love Yourself;2;https://open.spotify.com/track/0FIDCNYYjNvPVimz5icugS
599;Juvenile Featuring Soulja Slim;Slow Motion;2;https://open.spotify.com/track/6ihObRBTB8xdSH2mlERtOX
600;KC And The Sunshine Band;That's The Way (I Like It);2;https://open.spotify.com/track/1qiQduM84A0VeH8Y2uAbqi
601;Katy Perry;Last Friday Night (T.G.I.F.);2;https://open.spotify.com/track/455AfCsOhhLPRc68sE01D8
602;Katy Perry;Roar;2;https://open.spotify.com/track/460Ii1iaAQwnJAPD1AbSxe
603;Katy Perry;Teenage Dream;2;https://open.spotify.com/track/4pUnSVyGDy0n9JrSROwC3S
604;Kelly Clarkson;A Moment Like This;2;https://open.spotify.com/track/0ZbmQnOlXM8liVcNVtNxmD
605;Kelly Clarkson;My Life Would Suck Without You;2;https://open.spotify.com/track/4Dm32oO01YpIubCHaAtKkN
606;Kenny Rogers Duet With Dolly Parton;Islands In The Stream;2;https://open.spotify.com/track/4mnOVRRXsaqg9Nb041xR8u
607;Kool & The Gang;Celebration;2;https://open.spotify.com/track/3K7Q9PHUWPTaknlbFPThn2
608;LMFAO;Sexy And I Know It;2;https://open.spotify.com/track/0obBFrPYkSoBJbvHfUIhkv
609;Lauryn Hill;Doo Wop (That Thing);2;https://open.spotify.com/track/0uEp9E98JB5awlA084uaIg
610;Lawrence Welk And His Orchestra;Calcutta;2;https://open.spotify.com/track/10VtM4vN0l9y4r0YTjVYaA
611;Lesley Gore;It's My Party;2;https://open.spotify.com/track/2cW6YjxfNnDycOoE95xwfa
612;Lionel Richie;Hello;2;https://open.spotify.com/track/3isj0ef4iLOO40XKDaLMJg
613;Lionel Richie;Truly;2;https://open.spotify.com/track/3isj0ef4iLOO40XKDaLMJg
614;Lizzo;About Damn Time;2;https://open.spotify.com/track/4nbs8cT5xWhyZnmQwb4KC9
615;Lonestar;Amazed;2;https://open.spotify.com/track/7qVUFZilySegJEvKTERweo
616;Ludacris Featuring Pharrell;Money Maker;2;https://open.spotify.com/track/2JpUkUR0OsOlUUfm6iS8ic
617;MFSB Featuring The Three Degrees;TSOP (The Sound Of Philadelphia);2;https://open.spotify.com/track/6BEWwyzvc51WyacKoxJX4S
618;Madonna;Justify My Love;2;https://open.spotify.com/track/6Xnm883P8sUpnnGv4V4kL2
619;Madonna;Papa Don't Preach;2;https://open.spotify.com/track/4t9PBD27dndlf6YMBK2ROc
620;Manfred Mann;Do Wah Diddy Diddy;2;https://open.spotify.com/track/48ZjHLkaHpXIlGGYUlb3bZ
621;Mariah Carey;Always Be My Baby;2;https://open.spotify.com/track/2aBxt229cbLDOvtL7Xbb9x
622;Mariah Carey;Don't Forget About Us;2;https://open.spotify.com/track/1NmC7qGL2jdqtFXzrrH3ui
623;Mariah Carey;I Don't Wanna Cry;2;https://open.spotify.com/track/5YVmVthPhqjBUrqB2Rp5di
624;Mariah Carey;I'll Be There;2;https://open.spotify.com/track/5YVmVthPhqjBUrqB2Rp5di
625;Mariah Carey;Someday;2;https://open.spotify.com/track/7qVUFZilySegJEvKTERweo
626;Mariah Carey;Touch My Body;2;https://open.spotify.com/track/2aEuXA1KswHlCGPOuPmCOW
627;Mariah Carey Featuring Jay-Z;Heartbreaker;2;https://open.spotify.com/track/67697Ki9N3hu76ZkGbVSVE
628;Mark Dinning;Teen Angel;2;https://open.spotify.com/track/7qVUFZilySegJEvKTERweo
629;Martika;Toy Soldiers;2;https://open.spotify.com/track/7qVUFZilySegJEvKTERweo
630;Marty Robbins;El Paso;2;https://open.spotify.com/track/1kMkDKGzVW3ETqBsUXy7vJ
631;Marvin Gaye;Let's Get It On;2;https://open.spotify.com/track/5yr8pi3uCjTYOnTqstBBdm
632;Mary Macgregor;Torn Between Two Lovers;2;https://open.spotify.com/track/5QRgRmwlWKvg1pAVh45hiz
633;Mary Wells;My Guy;2;https://open.spotify.com/track/7qVUFZilySegJEvKTERweo
634;Maureen McGovern;The Morning After;2;https://open.spotify.com/track/2BW6brvV3oxynBQeK5RjnR
635;Meco;Star Wars Theme/Cantina Band;2;https://open.spotify.com/track/4MVA30NmvNtpbDon1ZG7mk
636;Michael Jackson;Bad;2;https://open.spotify.com/track/2sCUDVNDIlZPDk8YUnvRHe
637;Michael Jackson;Man In The Mirror;2;https://open.spotify.com/track/1kiNatIrwDusOZfR29W0LJ
638;Michael Sembello;Maniac;2;https://open.spotify.com/track/7qVUFZilySegJEvKTERweo
639;Milli Vanilli;Blame It On The Rain;2;https://open.spotify.com/track/5ReqKJslVMTo52XRUaVcRq
640;Milli Vanilli;Girl I'm Gonna Miss You;2;https://open.spotify.com/track/122vb6LtwACmfBIWpwmN1w
641;Mims;This Is Why I'm Hot;2;https://open.spotify.com/track/3Bs0eQGikmahH6rTUkR41C
642;Mr. Mister;Broken Wings;2;https://open.spotify.com/track/26ymqbZ16gUXBVhx5gspDg
643;Mr. Mister;Kyrie;2;https://open.spotify.com/track/4HlFJV71xXKIGcU3kRyttv
644;Ne-Yo;So Sick;2;https://open.spotify.com/track/6BSpk93XTt2CJ7gpROG6zU
645;Neil Sedaka;Breaking Up Is Hard To Do;2;https://open.spotify.com/track/2x6pbpjVGjiWCcH89IK8AX
646;Nelly Featuring Paul Wall, Ali & Gipp;Grillz;2;https://open.spotify.com/track/0l7DPAKQVayEz9FXC9di2e
647;Oliver Anthony Music;Rich Men North Of Richmond;2;https://open.spotify.com/track/78Du4CMFgnhdlG33gblkiP
648;Olivia Newton-John;I Honestly Love You;2;https://open.spotify.com/track/5nNpVC9AC6DWgrT5RX0e0b
649;Olivia Rodrigo;Vampire;2;https://open.spotify.com/track/7qVUFZilySegJEvKTERweo
650;Owl City;Fireflies;2;https://open.spotify.com/track/7qVUFZilySegJEvKTERweo
651;Patti Austin A Duet With James Ingram;Baby, Come To Me;2;https://open.spotify.com/track/566QDbJCiFSCy3yzN9x48r
652;Paula Abdul;Forever Your Girl;2;https://open.spotify.com/track/1ufxyeu8aGwTLEUGubcoNL
653;Percy Sledge;When A Man Loves A Woman;2;https://open.spotify.com/track/2tdqDQ41o8xvyLy6mXiO27
654;Peter Cetera;"Glory Of Love (Theme From ""The Karate Kid Part II"")";2;https://open.spotify.com/track/1eyq8cjUQ2daFthW2PC2GM
655;Petula Clark;Downtown;2;https://open.spotify.com/track/7qVUFZilySegJEvKTERweo
656;Petula Clark;My Love;2;https://open.spotify.com/track/6Xnm883P8sUpnnGv4V4kL2
657;Phil Collins;Groovy Kind Of Love;2;https://open.spotify.com/track/3BSi5qoJGLab7rn7zfmTPA
658;Phil Collins;One More Night;2;https://open.spotify.com/track/1MW2BSLEwax5POaIKNepzs
659;Phil Collins;Two Hearts;2;https://open.spotify.com/track/1sAhbeqf2NoMXoEA4rFZqo
660;Plain White T's;Hey There Delilah;2;https://open.spotify.com/track/4RCWB3V8V0dignt99LZ8vH
661;Polo G;Rapstar;2;https://open.spotify.com/track/2oym9UXtD8BzYcDWRrxADu
662;Prince And The N.P.G.;Cream;2;https://open.spotify.com/track/62xhoVsuanaguxxwyqY7nI
663;Prince And The Revolution;Kiss;2;https://open.spotify.com/track/6AfJeduOOr2L2eywRwRg1n
664;Prince And The Revolution;Let's Go Crazy;2;https://open.spotify.com/track/6FMIVQPZg9cmMY8hPxAacD
665;Ray Charles And His Orchestra With The Raelettes;Hit The Road Jack;2;https://open.spotify.com/track/5dUMh0ugelpKfoFp3qChuK
666;Ray Stevens;Everything Is Beautiful;2;https://open.spotify.com/track/6arax7RHY6O4UacmDpWDAB
667;Rick Astley;Never Gonna Give You Up;2;https://open.spotify.com/track/3m6994vN2lbHNMS7NyhXbC
668;Rick Springfield;Jessie's Girl;2;https://open.spotify.com/track/5RsUlxLto4NZbhJpqJbHfN
669;Ricky Nelson;Poor Little Fool;2;https://open.spotify.com/track/0SsYlkXxZ5vkWOTsKxMfMz
670;Ricky Nelson;Travelin' Man;2;https://open.spotify.com/track/0SsYlkXxZ5vkWOTsKxMfMz
671;Rihanna;Disturbia;2;https://open.spotify.com/track/7qVUFZilySegJEvKTERweo
672;Roxette;"It Must Have Been Love (From ""Pretty Woman"")";2;https://open.spotify.com/track/6kvoHl80mfCVTv7XnZkjQn
673;SWV;Weak;2;https://open.spotify.com/track/7qVUFZilySegJEvKTERweo
674;Santo & Johnny;Sleep Walk;2;https://open.spotify.com/track/0yK8sWD6cfrc7pGfaPIcZH
675;Savage Garden;Truly Madly Deeply;2;https://open.spotify.com/track/2ntpyUU3itxHWcJnOJmVic
676;"Shaggy Feat. Ricardo ""RikRok"" Ducent";It Wasn't Me;2;https://open.spotify.com/track/3WkibOpDF7cQ5xntM1epyf
677;Shakira Featuring Wyclef Jean;Hips Don't Lie;2;https://open.spotify.com/track/3ZFTkvIE7kyPt6Nu3PEa7V
678;Sheena Easton;Morning Train (Nine To Five);2;https://open.spotify.com/track/29GjsSanq56SUHtSwBav3y
679;Shelley Fabares;Johnny Angel;2;https://open.spotify.com/track/7qVUFZilySegJEvKTERweo
680;Silk;Freak Me;2;https://open.spotify.com/track/7qVUFZilySegJEvKTERweo
681;Silk Sonic (Bruno Mars & Anderson .Paak);Leave The Door Open;2;https://open.spotify.com/track/02VBYrHfVwfEWXk5DXyf0T
682;Simon & Garfunkel;The Sound Of Silence;2;https://open.spotify.com/track/5y788ya4NvwhBznoDIcXwK
683;Sisqo;Incomplete;2;https://open.spotify.com/track/7qVUFZilySegJEvKTERweo
684;Sly & The Family Stone;Thank You Falettinme Be Mice Elf Agin/Everybody Is A Star;2;https://open.spotify.com/track/5CEnFe1DEdSCsFFkgo2nGS
685;Smokey Robinson & The Miracles;The Tears Of A Clown;2;https://open.spotify.com/track/4Dq749x2QP6OXTURJ9GGY8
686;Starland Vocal Band;Afternoon Delight;2;https://open.spotify.com/track/0lWwlZuX98TqW5RDlV4nt7
687;Starship;Nothing's Gonna Stop Us Now;2;https://open.spotify.com/track/3X7uFMzJrEE0sxn62qd8Ch
688;Starship;We Built This City;2;https://open.spotify.com/track/6OnfBiiSc9RGKiBKKtZXgQ
689;Steam;Na Na Hey Hey Kiss Him Goodbye;2;https://open.spotify.com/track/1mrSHPNTDdMkXpR4BiSiD7
690;Steve Lawrence;Go Away Little Girl;2;https://open.spotify.com/track/3tltdfC7uLO6MqX4AoFGj2
691;Stories;Brother Louie;2;https://open.spotify.com/track/7qVUFZilySegJEvKTERweo
692;Styx;Babe;2;https://open.spotify.com/track/7qVUFZilySegJEvKTERweo
693;Surface;The First Time;2;https://open.spotify.com/track/4LCzEYKPFcd2FCOmZdVDnM
694;Taylor Swift Featuring Post Malone;Fortnight;2;https://open.spotify.com/track/2OzhQlSqBEmt7hmkYxfT6m
695;Tears For Fears;Everybody Wants To Rule The World;2;https://open.spotify.com/track/4RvWPyQ5RL0ao9LPZeSouE
696;"The 4 Seasons Featuring the ""Sound of Frankie Valli""";Rag Doll;2;https://open.spotify.com/track/1BeCgpPnFNEAL4rphHLrG6
697;The Beach Boys;Help Me, Rhonda;2;https://open.spotify.com/track/3haZcHm3HydDVxm3je3Zmg
698;The Beach Boys;I Get Around;2;https://open.spotify.com/track/2GR8SvytwyVyPJTwwt0HSg
699;The Beatles;A Hard Day's Night;2;https://open.spotify.com/track/5J2CHimS7dWYMImCHkEFaJ
700;The Beatles;Eight Days A Week;2;https://open.spotify.com/track/5u02N7tBZT9ckaUcbcgkZa
701;The Beatles;Let It Be;2;https://open.spotify.com/track/7jMkbyobeOAlyK2t0yt34L
702;The Beatles;Paperback Writer;2;https://open.spotify.com/track/7qVUFZilySegJEvKTERweo
703;The Beatles;She Loves You;2;https://open.spotify.com/track/01K1zFyjJhG2Qk7PIkSAEA
704;The Beatles;The Long And Winding Road/For You Blue;2;https://open.spotify.com/track/3mlMpmY8oZIBFc39D9zLbh
705;The Black Eyed Peas;Imma Be;2;https://open.spotify.com/track/7vWFaMq63AwkFDhS2OAg5u
706;The Buckinghams;Kind Of A Drag;2;https://open.spotify.com/track/65wUTKQhWvfCoGvayiJ4du
707;The Crystals;He's A Rebel;2;https://open.spotify.com/track/3fkypmw34YuccrvYvKhUqe
708;The Doors;Hello, I Love You;2;https://open.spotify.com/track/6n7hW6sgeSxwwcSiTAYpFo
709;The Elton John Band;Philadelphia Freedom;2;https://open.spotify.com/track/3lFwSDBCNo3CcN09UppUnm
710;The Essex;Easier Said Than Done;2;https://open.spotify.com/track/4zIeRcsaho6lZuaXEYR1y3
711;The Heights;How Do You Talk To An Angel;2;https://open.spotify.com/track/0SY2MvlKGm9ef2qF0VTgJW
712;The Highwaymen;Michael;2;https://open.spotify.com/track/7qVUFZilySegJEvKTERweo
713;The Manhattans;Kiss And Say Goodbye;2;https://open.spotify.com/track/0rHiGIRASJq8snJGFJMpnI
714;The Notorious B.I.G. Featuring Puff Daddy & Mase;Mo Money Mo Problems;2;https://open.spotify.com/track/4INDiWSKvqSKDEu7mh8HFz
715;The Righteous Brothers;You've Lost That Lovin' Feelin';2;https://open.spotify.com/track/6AeyHqzNHJthYJbn0tvJ4b
716;The Rolling Stones;Brown Sugar;2;https://open.spotify.com/track/34K7nU8EWQIRI93RfqhdRJ
717;The Rolling Stones;Get Off Of My Cloud;2;https://open.spotify.com/track/1GOdYykgw2W0OcjPANvwgE
718;The Rolling Stones;Paint It, Black;2;https://open.spotify.com/track/63T7DJ1AFDD6Bn8VzG6JE8
719;The Rooftop Singers;Walk Right In;2;https://open.spotify.com/track/4WhT2YADjcU58IUgroWZQZ
720;The Shirelles;Will You Love Me Tomorrow;2;https://open.spotify.com/track/25IiJu0DjOqsnQXgNHWp5i
721;The Steve Miller Band;Abracadabra;2;https://open.spotify.com/track/5ZLUm9eab8y3tqQ1OhQSHI
722;The Supremes;Come See About Me;2;https://open.spotify.com/track/0kQOmSJb84p2f0sPnstZdR
723;The Supremes;I Hear A Symphony;2;https://open.spotify.com/track/4xMg0fnO7z7dJfQljvGD2e
724;The Supremes;Stop! In The Name Of Love;2;https://open.spotify.com/track/52FlwUMMDnTK8TGkCag9Jd
725;The Supremes;Where Did Our Love Go;2;https://open.spotify.com/track/69RH84na5iUNwrwxpgjC5j
726;The Supremes;You Can't Hurry Love;2;https://open.spotify.com/track/1OppEieGNdItZbE14gLBEv
727;The Supremes;You Keep Me Hangin' On;2;https://open.spotify.com/track/4a01ClusxuZiloOK5UgLUn
728;The Temptations;I Can't Get Next To You;2;https://open.spotify.com/track/1emcsh64kHjViXbTEhPoV1
729;The Temptations;Just My Imagination (Running Away With Me);2;https://open.spotify.com/track/39Bd345OWEhRNyfayhp9gv
730;The Troggs;Wild Thing;2;https://open.spotify.com/track/3toy7MGbV7n7G2934C9L2R
731;The Weeknd & Ariana Grande;Save Your Tears;2;https://open.spotify.com/track/1oFAF1hdPOickyHgbuRjyX
732;Three Dog Night;Mama Told Me (Not To Come);2;https://open.spotify.com/track/0vnWQqRGqMmFwqvtyMr8sZ
733;Tiffany;Could've Been;2;https://open.spotify.com/track/6Xnm883P8sUpnnGv4V4kL2
734;Tiffany;I Think We're Alone Now;2;https://open.spotify.com/track/2OYqYJrEBxUGYlo1NYVGqy
735;Timbaland Featuring Nelly Furtado & Justin Timberlake;Give It To Me;2;https://open.spotify.com/track/0wbDgMuAoy7O7pL3a69uZx
736;Tommy James And The Shondells;Crimson And Clover;2;https://open.spotify.com/track/74ohdXevc7VsXl96ofi3Kn
737;Tommy James And The Shondells;Hanky Panky;2;https://open.spotify.com/track/3uqEiaO6MUoM89nLSIs05c
738;Tommy Roe;Sheila;2;https://open.spotify.com/track/7qVUFZilySegJEvKTERweo
739;U.S. Bonds;Quarter To Three;2;https://open.spotify.com/track/2BW6brvV3oxynBQeK5RjnR
740;U2;I Still Haven't Found What I'm Looking For;2;https://open.spotify.com/track/1VViOwNoUfimwsy3wlk7d8
741;Usher;Confessions Part II;2;https://open.spotify.com/track/493uol07OkelOOzMTh3ses
742;Usher;Nice & Slow;2;https://open.spotify.com/track/5L0KDoZklMgs9GPoonneEl
743;Vicki Lawrence;The Night The Lights Went Out In Georgia;2;https://open.spotify.com/track/0HmMSJ1Vc3H2BoRe1mAFJh
744;Wham!;Everything She Wants;2;https://open.spotify.com/track/5hXEcqQhEjfZdbIZLO8mf2
745;Whitney Houston;All The Man That I Need;2;https://open.spotify.com/track/5tdKaKLnC4SgtDZ6RlWeal
746;Whitney Houston;Didn't We Almost Have It All;2;https://open.spotify.com/track/19wadMw1A8XejDV4p5wMt1
747;Whitney Houston;How Will I Know;2;https://open.spotify.com/track/5tdKaKLnC4SgtDZ6RlWeal
748;Whitney Houston;I Wanna Dance With Somebody (Who Loves Me);2;https://open.spotify.com/track/2tUBqZG2AbRi7Q0BIrVrEj
749;Whitney Houston;Where Do Broken Hearts Go;2;https://open.spotify.com/track/7tLtIZclwLWk54PFAyDv5T
